-2,464658, 5,227842, 26,25509
-8,021358, 2,207963, 24,22418
-7,720993, 2,424576, 24,30857
3,653395, 2,041088, 25,49325
3,53896, 2,227478, 25,28429
*
-0,3441594, 0,2637713, 25,77015
-0,5038469, 3,177325, 25,73461
-0,6531563, 6,001601, 25,5821
-0,7410747, 7,34381, 25,14284
-2,150894, 5,096492, 25,27585
-3,017424, 6,732863, 23,52797
-2,601244, 8,46606, 23,30051
-2,296491, 9,078773, 23,63107
1,003239, 5,183344, 25,81558
2,808216, 3,61525, 25,85808
4,558644, 2,970307, 25,39179
5,403333, 2,950039, 25,15456
-1,077753, 0,2372036, 25,32659
-1,503114, -3,579101, 25,00736
-1,492187, -7,113321, 25,69937
-1,536902, -7,876486, 24,81423
0,3999862, 0,2824593, 25,49353
1,007486, -3,563172, 25,63614
1,204545, -7,350733, 26,20156
1,769608, -8,085414, 25,74789
-0,6170872, 5,308162, 25,64185
-2,195715, 9,540118, 23,77638
-2,115777, 8,896025, 23,65286
5,961675, 3,075467, 24,94676
5,261403, 2,64394, 25,23222
*
2,2377, 0,07701007, 25,00265
2,228249, 3,097171, 24,88605
2,22117, 6,023026, 24,64822
1,931898, 7,375574, 24,33963
0,6049199, 4,923891, 25,16301
0,4282017, 2,4597, 25,26486
0,3244627, 0,7173305, 24,15752
0,2780212, 0,09302792, 23,72255
3,713162, 4,926711, 24,30186
4,264816, 2,516806, 24,35039
3,484005, 0,9135342, 23,27601
3,085987, 0,374716, 23,23262
1,509369, 0,06669264, 24,77115
1,439946, -3,675924, 24,33923
1,874024, -7,270097, 25,21402
1,442622, -7,916244, 24,52777
2,90772, 0,08016945, 24,52012
3,3728, -4,075363, 24,92085
3,374357, -7,198857, 25,34433
4,142513, -7,718847, 25,01442
2,223792, 5,304453, 24,72939
0,228378, -0,4696562, 23,37764
0,00252649, 0,2459435, 23,40194
3,043343, 0,04404888, 22,55944
3,421929, -0,1477429, 23,43176
*
-1,401027, -0,06835735, 25,03795
-1,168528, 3,017288, 24,93641
-0,9434623, 5,991762, 24,71812
-1,28987, 7,217717, 24,43512
-2,518489, 4,821852, 25,3668
-2,747116, 2,578825, 25,60015
-3,701191, 1,791957, 24,16691
-4,164748, 1,632272, 23,78483
0,2027345, 4,431593, 24,35858
0,1409575, 5,071861, 22,27076
0,003436703, 6,940817, 22,15898
-0,2375838, 7,171667, 22,05861
-2,083493, -0,03760809, 24,8397
-2,492162, -3,635139, 24,46611
-2,371139, -7,348001, 25,206
-2,460008, -8,057253, 24,66017
-0,6790721, -0,09819387, 24,51788
-0,2742593, -3,803404, 24,57988
-0,2850662, -7,202681, 25,72781
0,3744542, -7,887557, 25,42474
-0,9987942, 5,263512, 24,79411
-4,55745, 1,361945, 23,51435
-4,222447, 1,304708, 23,715
-0,1162319, 7,576425, 22,05245
-0,6105042, 7,023515, 21,9548
*
-5,238325, -0,09370701, 24,77736
-5,265373, 2,9018, 24,76903
-5,272672, 5,801087, 24,64544
-5,380852, 7,196335, 24,19819
-6,8252, 4,643727, 24,58992
-7,472045, 2,514202, 23,90658
-6,967521, 3,652648, 22,37694
-6,868687, 3,987668, 21,89608
-3,715261, 4,816348, 24,69031
-3,20794, 2,893914, 25,29734
-3,100709, 2,108099, 23,55632
-3,092295, 1,978456, 23,27776
-5,892467, -0,1297863, 24,40734
-5,917946, -4,004622, 24,57438
-5,662079, -7,449903, 25,16638
-5,850526, -8,009274, 24,44083
-4,438278, -0,05446393, 24,44276
-4,046576, -4,007554, 24,00041
-4,01789, -7,258922, 25,17614
-3,953368, -7,940953, 24,73659
-5,275049, 5,089509, 24,69751
-6,767085, 4,31775, 21,6139
-6,652486, 3,845657, 21,64778
-2,916932, 1,790821, 22,87229
-3,344828, 1,838651, 23,16231
*
-1,790391, 0,1277076, 25,34161
-2,080268, 3,046581, 25,34701
-2,34781, 5,870374, 25,23214
-1,946877, 7,10761, 24,93551
-3,446933, 4,793424, 24,61392
-3,805217, 6,147138, 22,76666
-3,499396, 7,908937, 22,6383
-3,406307, 8,342735, 22,83418
-0,6969488, 4,852376, 26,03728
0,4238126, 3,073772, 26,59208
2,225772, 3,485497, 25,57062
2,776812, 3,801437, 25,22746
-2,434328, 0,1116471, 24,72367
-2,758437, -3,59263, 24,92076
-2,845222, -7,143, 25,74837
-2,485305, -7,994792, 25,20939
-1,09519, 0,1409422, 25,24466
0,2957039, -3,316175, 24,47576
0,4567698, -7,203302, 25,36254
0,8990479, -7,875977, 24,84375
-2,284006, 5,177749, 25,28271
-3,410275, 8,938448, 23,0234
-3,487163, 8,736553, 22,775
3,221226, 4,069827, 24,93574
2,974463, 3,564968, 25,09462
*
1,582748, 0,2746378, 25,39251
1,634867, 3,18751, 25,32044
1,664997, 6,027968, 25,13206
1,744953, 7,326863, 24,79202
0,1380537, 5,065055, 25,365
-1,208746, 3,559117, 25,86344
-1,736562, 2,009218, 24,94417
-1,883358, 1,336578, 24,1668
3,259243, 5,150988, 24,93755
4,296584, 6,686326, 23,43681
3,173162, 8,074927, 23,07048
2,609286, 8,622765, 23,22867
0,8180653, 0,3091093, 25,08444
-0,3196937, -3,262676, 24,43621
-1,094931, -7,175816, 25,19949
-1,189774, -7,444882, 24,06319
2,30288, 0,2339014, 24,98615
2,814539, -3,58825, 25,22222
2,975815, -7,108159, 25,74192
2,827615, -7,38041, 24,60666
1,658807, 5,328308, 25,20242
-2,036, 0,9736685, 23,79229
-1,602313, 1,177393, 23,96278
2,075961, 9,02978, 23,62033
2,706421, 8,955159, 23,22714
*
-2,806649, 0,44778, 25,45459
-2,684507, 3,235265, 25,38063
-2,567365, 5,919189, 25,19283
-2,475357, 7,392163, 24,76136
-4,149198, 5,120196, 25,6663
-6,063449, 3,912277, 26,44843
-7,733229, 2,886415, 25,35711
-8,299148, 2,638919, 25,04234
-1,015009, 5,332281, 24,98075
-0,5213004, 7,236704, 24,01379
-1,663146, 8,710183, 23,84634
-2,343451, 9,298569, 24,03354
-3,497544, 0,4615077, 25,17159
-4,539191, -3,367451, 24,83195
-5,270356, -7,214212, 25,36691
-5,492034, -7,868119, 24,64058
-2,039499, 0,4210983, 25,02171
-1,446541, -3,540109, 25,18957
-0,981933, -7,181125, 25,88864
-0,831496, -7,940338, 25,1475
-2,599606, 5,264005, 25,26019
-8,941802, 2,600176, 24,76057
-8,288525, 2,156501, 24,82357
-2,878539, 9,776751, 24,15815
-2,220531, 9,508059, 23,90857
*
-4,459105, -0,06794351, 25,60711
-4,564758, 2,952887, 25,34426
-4,633735, 5,880098, 24,95822
-4,795746, 7,258574, 24,60479
-6,274606, 4,712908, 25,51593
-6,312615, 2,807531, 25,98265
-6,738416, 0,4381125, 25,35297
-6,752909, -0,3641331, 25,06754
-3,275041, 4,713861, 24,50834
-3,007421, 2,480374, 24,23286
-5,162092, 1,703441, 23,40937
-5,825828, 1,649626, 23,10484
-5,062003, -0,1355233, 25,39679
-5,492813, -3,665787, 25,28677
-5,474966, -7,333826, 25,76397
-5,552902, -7,993921, 24,92477
-3,729957, 0,001111695, 25,11291
-1,873209, -3,312726, 24,72149
-0,0009845624, -7,149994, 25,1883
-0,2566831, -7,447702, 24,09963
-4,621735, 5,161438, 25,0771
-6,799942, -0,9350384, 24,8119
-6,514053, -0,6345606, 25,03375
-6,348515, 1,581637, 22,95475
-6,409019, 1,555027, 23,114
*
-1,501958, -0,07557499, 25,46917
-1,440642, 2,938342, 25,38962
-1,366224, 5,862442, 25,19421
-1,136638, 7,285528, 24,96748
-3,072944, 4,784033, 25,16117
-3,615655, 2,35674, 25,18994
-3,851915, 0,3636224, 24,20887
-3,917488, -0,3100684, 23,99639
0,3373426, 4,916265, 25,23343
2,473215, 4,774204, 25,33021
4,477949, 5,010138, 25,27925
5,319868, 5,257272, 25,37934
-2,200088, -0,09349042, 25,08248
-3,265104, -3,707439, 25,11274
-3,88215, -7,526078, 25,29664
-3,815215, -7,793942, 24,15788
-0,7601568, -0,05509839, 25,1392
-0,05408207, -3,691882, 25,58397
0,2479173, -7,038392, 25,98229
0,8066785, -7,788729, 25,52316
-1,386231, 5,144391, 25,26411
-4,028123, -0,9670898, 23,79943
-3,640367, -0,3469633, 23,85945
6,029326, 5,33183, 25,68093
6,000559, 5,187452, 25,725
*
-1,978737, -0,5268579, 25,87128
-2,011519, 2,531724, 25,56048
-2,052575, 5,502401, 25,13383
-2,415077, 6,757424, 25,10999
-3,645743, 4,222683, 25,78175
-3,7199, 1,887363, 26,47373
-3,310336, -0,4625462, 26,22118
-3,385388, -0,9851034, 26,00698
-0,9524011, 4,493542, 24,49881
-1,995366, 6,440759, 23,28933
-3,150879, 8,49463, 22,59611
-3,763004, 8,857468, 22,40095
-2,64866, -0,6157006, 25,80305
-3,629906, -3,904138, 25,60427
-3,892916, -7,543718, 25,37975
-4,236672, -8,063848, 24,76497
-1,255632, -0,4277301, 25,22438
-0,7915938, -3,919014, 24,7912
0,4344417, -7,206032, 25,88721
0,9995915, -7,931314, 25,34406
-2,04307, 4,772652, 25,26179
-3,517069, -1,780431, 25,46256
-3,051507, -0,9412858, 25,51995
-4,335876, 9,149425, 22,16827
-4,114781, 8,632317, 22,42857
*
-2,313694, -3,928139, 25,86082
-2,491395, -0,7473497, 25,50032
-2,63956, 2,339925, 24,99623
-3,127613, 3,505642, 25,00686
-4,179422, 1,368083, 25,60965
-3,696911, -0,9409492, 26,20196
-4,218923, -2,677694, 25,70197
-4,333023, -3,16046, 25,32313
-1,646536, 1,053098, 24,31046
-3,611142, 0,973823, 22,6688
-5,30009, 1,037137, 21,93147
-6,181988, 0,969446, 21,67017
-3,005832, -3,89758, 25,79135
-6,019809, -4,862344, 25,04031
-3,810576, -8,090456, 25,24645
-4,493738, -8,12087, 24,7891
-1,560529, -3,853116, 25,22516
-2,352109, -6,685498, 23,59877
0,827379, -7,214217, 25,17255
0,5223635, -7,948905, 24,56239
-2,6067, 1,580088, 25,14669
-4,331697, -3,501825, 24,9826
-3,83629, -3,222088, 25,18133
-6,651881, 0,6678575, 21,30209
-6,564538, 0,3790558, 21,2425
*
-1,311234, -5,921835, 24,88194
-1,426293, -2,700902, 25,00863
-1,534115, 0,4410507, 24,96732
-2,173592, 1,53955, 25,05482
-3,077396, -0,5254621, 25,57991
-2,58965, -2,946561, 25,45174
-3,645425, -5,129481, 25,05569
-4,378078, -6,115929, 24,92829
-0,7539214, -0,8466883, 24,13117
-1,877535, -2,673349, 22,76982
-3,168398, -3,823044, 22,13959
-3,979588, -4,01252, 21,93729
-1,829746, -5,892831, 24,80779
-4,649652, -4,156341, 24,92822
-4,133845, -7,274766, 25,1417
-4,806255, -7,892368, 24,77715
-0,7531399, -5,785327, 24,25693
-3,476405, -7,226925, 23,01191
0,3853507, -6,603205, 24,78227
0,5357921, -7,510436, 24,30253
-1,509281, -0,3350023, 25,00597
-4,691624, -6,65726, 24,7947
-4,029756, -6,400139, 24,66
-4,56846, -4,091753, 21,58876
-3,995955, -4,205833, 21,79737
*
-1,106394, -6,066562, 25,13221
-1,029348, -2,87285, 25,05651
-0,9796591, 0,2733691, 24,83088
-1,584947, 1,377709, 24,96986
-2,524811, -0,6928009, 25,44388
-2,311108, -3,062946, 25,90565
-3,736356, -4,91497, 25,082
-4,356544, -5,661812, 24,97815
-0,405448, -1,095196, 23,95237
0,4151908, -3,191521, 22,93605
-0,09024794, -5,312598, 23,11493
-0,3846815, -5,821543, 23,24623
-1,757456, -5,96596, 25,17496
-4,4747, -4,175826, 25,14869
-4,287389, -7,667115, 25,10657
-5,096912, -8,098866, 24,70266
-0,4280574, -5,997296, 24,39075
-3,446192, -6,745312, 23,16428
0,488808, -7,61303, 24,65077
0,599736, -8,24009, 24,17355
-0,9941307, -0,5019029, 24,90805
-4,672753, -6,062414, 24,83543
-3,948487, -6,248531, 24,77339
-0,8734055, -6,512223, 23,24131
-0,5592432, -5,539709, 23,3187
*
-1,211741, -6,50579, 24,995
-1,312372, -3,133513, 24,99929
-1,438073, 0,1691741, 24,86629
-2,127487, 1,244829, 25,05021
-2,98174, -0,7966232, 25,47873
-2,547142, -3,10624, 26,04502
-3,675105, -5,163514, 25,25478
-4,394034, -6,101757, 25,01854
-0,7850346, -1,197777, 23,97822
0,8343813, -2,142364, 22,61384
0,1601829, -4,271076, 23,49416
-0,259823, -4,935555, 23,8883
-1,740164, -6,441707, 24,91996
-4,315727, -4,233926, 25,24142
-4,268491, -7,935322, 25,09609
-5,183411, -8,141274, 24,77386
-0,6493018, -6,398707, 24,37608
-3,647836, -7,143031, 23,09822
0,672536, -7,937641, 24,61615
0,2129355, -8,207365, 23,61948
-1,406445, -0,6482642, 24,92281
-4,74354, -6,567248, 25,00653
-3,971281, -6,494741, 24,56407
-0,04489791, -5,711375, 24,13606
-0,7496986, -4,58902, 23,65294
*
-2,217107, -3,919685, 25,33284
-2,726171, -0,6059554, 25,19851
-3,21309, 2,628099, 24,92438
-3,800688, 3,790326, 24,99439
-4,751196, 1,655418, 25,53765
-4,210515, -0,5581363, 26,35007
-4,859323, -2,738401, 25,3253
-5,220958, -3,09322, 25,21886
-2,16096, 1,32889, 24,13965
-0,2351925, 0,4077324, 23,11397
-1,153614, -1,750534, 23,18016
-1,329422, -2,116014, 24,1027
-2,725702, -3,89337, 25,28852
-5,851838, -4,431954, 25,23861
-4,046357, -7,747958, 25,22738
-4,494173, -8,200773, 24,79964
-1,657115, -3,796729, 24,67112
-2,698104, -6,789367, 23,96848
0,847235, -7,14731, 25,16377
0,4809279, -7,934408, 24,46137
-3,095942, 1,831414, 25,01664
-5,948124, -3,434526, 25,06992
-4,831668, -3,333465, 24,73842
-1,429499, -2,551978, 24,1033
-1,352341, -1,825741, 23,81737
*
-0,8030251, -0,2327443, 25,75194
-0,6915667, 2,839438, 25,59431
-0,5771199, 5,819245, 25,31881
-0,1739897, 7,172031, 25,17127
-2,21548, 4,702238, 25,20886
-2,837077, 2,30998, 25,39105
-2,974592, 0,03241854, 24,71821
-2,95844, -0,5237923, 24,52847
1,048312, 4,667753, 25,50262
2,742674, 2,986123, 25,78893
4,253415, 1,874195, 25,60772
5,026224, 1,585266, 25,59173
-1,516692, -0,2313055, 25,3363
-2,565481, -3,685251, 25,30435
-3,529897, -7,543649, 25,41743
-3,151855, -8,125, 25,15625
-0,06126945, -0,2252545, 25,44611
0,501655, -3,662609, 25,55763
0,7145914, -7,221359, 25,89903
1,341367, -7,912902, 25,43017
-0,6061072, 5,087391, 25,40928
-3,036852, -1,237804, 24,46942
-2,562969, -0,5291429, 24,536
5,683756, 1,362636, 25,40718
5,579489, 1,603348, 25,48555
*
-0,7102116, -0,04775747, 25,84952
-0,6754831, 3,0057, 25,86159
-0,6561252, 5,976656, 25,76643
-0,3629543, 7,298892, 25,69081
-2,291592, 4,781005, 25,80397
-2,725743, 2,382674, 26,17365
-2,898464, 0,15633, 25,61946
-2,798555, -0,522684, 25,52867
0,9128902, 5,330686, 25,54097
1,723521, 7,304945, 24,63689
2,260254, 9,64514, 24,19548
2,489869, 10,30734, 24,19292
-1,432332, -0,07088114, 25,50884
-2,3631, -3,902333, 25,57259
-3,452518, -7,548896, 25,46646
-3,820445, -8,087055, 24,8264
0,009189051, -0,01176661, 25,49516
0,610185, -3,599905, 25,69357
0,7624087, -7,139461, 25,97446
1,19712, -7,934058, 25,40448
-0,6616437, 5,246969, 25,80999
-2,927013, -1,287315, 25,41078
-2,459436, -0,5343834, 25,23552
2,968417, 10,88539, 24,16783
2,319, 10,66336, 24,095
*
-1,701942, -0,4993489, 26,08984
-1,592143, 2,989874, 25,74482
-1,522, 6,388484, 25,27388
-1,900529, 7,658007, 25,26105
-3,127728, 5,067208, 25,48652
-2,746794, 2,898957, 26,49535
-2,916687, 0,4391031, 26,50425
-3,116695, -0,638054, 26,35226
-0,7684515, 4,527053, 24,6287
-2,743757, 5,324061, 23,24243
-4,547048, 6,104357, 22,36652
-5,361589, 6,114339, 22,05649
-2,359195, -0,5727078, 26,01347
-2,897096, -4,060656, 25,89506
-3,450921, -7,532666, 25,52869
-3,769531, -8,056641, 24,86328
-1,002858, -0,4128001, 25,45083
-0,2438128, -3,672398, 25,32911
0,7595003, -7,194879, 25,90493
0,7141113, -8,012695, 25,19531
-1,539053, 5,552381, 25,41369
-3,242807, -1,335071, 26,29305
-2,875393, -0,6171601, 25,88667
-5,943605, 5,938099, 21,72898
-5,681495, 5,538331, 22,14
*
-2,250428, -1,998362, 25,95347
-2,31844, 1,116346, 25,56253
-2,369708, 4,147903, 25,04593
-3,028651, 5,277933, 25,07866
-3,632582, 3,201713, 25,30728
-3,366465, 0,9240882, 26,10144
-3,189073, -1,478101, 25,47582
-3,137986, -2,891456, 25,2324
-1,413324, 2,779361, 24,16381
-2,635669, 1,240802, 22,57969
-4,720261, 0,8063271, 21,86824
-5,492621, 0,8394059, 21,6889
-2,867176, -1,954156, 25,9537
-4,603591, -4,622055, 25,25631
-3,533175, -7,614618, 25,45622
-4,110999, -8,101585, 24,92576
-1,577047, -1,990874, 25,23832
-1,608449, -5,118279, 24,08269
1,103653, -7,305984, 25,39474
0,8537731, -7,926156, 24,76563
-2,359401, 3,401906, 25,19768
-3,159668, -3,302607, 25,1779
-2,63117, -2,804216, 25,02823
-6,083834, 1,087719, 21,34045
-5,87466, 0,7110717, 21,64715
*
-0,8730537, -5,860518, 24,91284
-1,13148, -2,639987, 24,98045
-1,36624, 0,510357, 24,91177
-2,128361, 1,576667, 24,98897
-2,688084, -0,3932136, 25,17976
-2,544629, -2,607283, 26,06811
-3,695888, -4,547966, 25,01775
-4,301658, -4,625176, 24,81935
-0,5847949, -0,8342195, 24,06107
-0,5120184, -2,915975, 23,28064
-1,882106, -4,877108, 22,65006
-2,589298, -5,263252, 22,3617
-1,456239, -5,834334, 24,85871
-4,373604, -4,034633, 25,05026
-3,533884, -8,24772, 25,21177
-4,496718, -8,201498, 25,01451
-0,262325, -5,724411, 24,26759
0,844503, -7,804973, 25,01568
2,344396, -8,441716, 26,38807
2,893075, -8,348396, 25,57238
-1,310815, -0,2680974, 24,95248
-4,774851, -5,052301, 24,84318
-3,971716, -4,980392, 24,64842
-3,235383, -5,563159, 22,11213
-2,278372, -5,69126, 22,90375
*
-1,438318, -6,244727, 25,58531
-1,090142, -2,967235, 25,31371
-0,8383018, 0,2580054, 25,00963
-1,444892, 1,348012, 25,1218
-2,161944, -0,645457, 25,27813
-2,136549, -2,272945, 26,9286
-2,492563, -4,559863, 26,11395
-2,664766, -4,90814, 25,07203
-0,3095522, -1,063575, 24,06337
1,189399, -2,744695, 22,88924
0,6929196, -4,97735, 23,37333
0,5808021, -5,118455, 23,49075
-2,126038, -6,065218, 25,65743
-4,450169, -3,740508, 25,29896
-3,604855, -8,364139, 25,34731
-4,570938, -8,209752, 24,90982
-0,7064821, -6,254011, 24,81439
0,3785319, -6,948136, 25,05679
1,043037, -7,533188, 24,76612
1,431025, -8,141242, 24,65176
-0,8863066, -0,5391499, 25,09384
-2,755934, -5,208382, 25,03403
-2,287807, -4,521042, 24,88245
0,2618784, -5,620268, 23,57027
0,7431201, -5,295153, 23,21846
*
-1,421505, -6,197922, 25,21941
-1,79765, -2,900141, 25,21265
-2,15961, 0,3337957, 25,06096
-2,869987, 1,401656, 25,22453
-3,479499, -0,5697331, 25,32837
-2,977248, -2,811427, 26,04767
-4,052902, -4,733385, 24,8805
-4,372154, -5,435399, 24,92429
-1,287424, -1,032323, 24,22093
0,502614, -1,868461, 23,16498
-0,1075692, -4,052492, 23,96383
-0,4253342, -4,71293, 24,2031
-2,031872, -6,185763, 25,2051
-4,634536, -4,209792, 25,06931
-3,745921, -8,200768, 25,19377
-4,710757, -8,144444, 24,76834
-0,7687334, -6,039021, 24,52599
0,2569175, -8,497234, 25,8083
2,304101, -8,421818, 26,32064
3,26413, -8,349216, 25,74287
-2,069947, -0,4653211, 25,12171
-4,578596, -6,158996, 24,87481
-3,737083, -5,773967, 24,86286
-0,1701319, -5,542036, 24,47256
-0,9273857, -4,702348, 23,76345
*
-1,813192, -0,5791228, 25,98261
-2,045963, 2,51136, 25,51465
-2,260614, 5,51704, 24,92275
-2,642455, 6,872918, 24,68039
-3,691896, 4,277433, 25,78132
-3,624155, 1,84707, 26,17389
-3,651001, -0,2798108, 25,49991
-3,526818, -1,010229, 25,31843
-0,8727428, 4,393259, 24,42243
0,8508309, 2,714445, 24,44767
0,2895519, 0,8584224, 23,84449
-0,06224926, 0,3092579, 23,82396
-2,479701, -0,6157383, 25,85423
-3,1017, -3,846444, 25,21046
-3,391659, -7,524933, 25,42063
-3,72039, -8,004908, 24,534
-1,094301, -0,5184915, 25,39136
-0,150196, -3,918211, 24,64238
1,384933, -7,362419, 25,46777
0,6406875, -7,966716, 25,27553
-2,209911, 4,778194, 25,09283
-3,573921, -1,690286, 25,10254
-3,147295, -1,003161, 25,06693
-0,3883691, -0,1965213, 23,56635
0,07198747, 0,137331, 23,26313
*
-2,764289, -0,1518813, 25,38437
-2,923286, 2,922107, 25,30857
-3,074175, 5,901218, 25,11614
-3,128686, 7,304185, 24,85968
-4,64614, 4,711652, 24,62079
-5,291243, 2,687683, 24,46824
-4,330667, 0,9186807, 23,69873
-3,793972, 0,4081767, 23,74953
-1,444664, 4,826509, 25,4096
-0,466958, 2,961946, 25,79061
-0,8440828, 1,240719, 24,55943
-1,257976, 0,8144944, 24,24111
-3,451344, -0,1938242, 24,86875
-3,533503, -3,725837, 25,14921
-3,205049, -7,269745, 25,47443
-3,136459, -8,030472, 24,73496
-2,000605, -0,1062895, 25,18513
-1,037271, -3,759489, 25,08414
-0,254297, -7,548465, 25,53063
-0,05811857, -7,812091, 24,40874
-3,038516, 5,169708, 25,18594
-3,225593, 0,06180257, 23,47662
-3,509021, 0,8158454, 23,58872
-1,510793, 0,3350505, 23,89331
-0,9200698, 0,9284301, 23,91269
*
-2,632349, 0,2141371, 25,63169
-2,542859, 3,17257, 25,5256
-2,48486, 6,068092, 25,28814
-2,294223, 7,40639, 25,05563
-4,165606, 5,459778, 25,19207
-6,289465, 6,143407, 24,67461
-8,487548, 6,768364, 24,13754
-9,37649, 6,938567, 24,0533
-0,8034623, 5,230323, 25,61896
1,163134, 6,064003, 25,2852
3,184339, 6,947682, 24,94094
4,00609, 7,308535, 25,01095
-3,336332, 0,2497222, 25,17737
-3,313837, -3,990033, 25,25679
-3,197172, -7,318656, 25,42946
-3,221935, -7,994328, 24,54166
-1,864155, 0,1790002, 25,37492
-1,799266, -3,902759, 25,45212
-1,787553, -7,395936, 25,93438
-1,496525, -8,062624, 25,22493
-2,499424, 5,354095, 25,36565
-10,05962, 7,0662, 24,16103
-9,512342, 7,001629, 23,58042
4,662442, 7,465849, 25,12321
3,645964, 7,474806, 24,98667
*
-2,755779, 0,2575282, 25,96914
-2,748655, 3,317091, 25,93699
-2,752177, 6,28227, 25,78572
-2,648935, 7,474704, 25,4785
-4,14266, 5,26064, 25,6077
-4,084439, 5,855588, 23,60438
-2,944062, 7,227203, 23,77828
-2,396125, 7,870923, 23,89832
-1,302421, 5,252237, 25,72777
-0,7230997, 5,984503, 23,75863
-1,924914, 7,312813, 23,70192
-2,27264, 7,878843, 23,87792
-3,498579, 0,271511, 25,54423
-3,412683, -4,015852, 25,42839
-3,198816, -7,310167, 25,50245
-3,193123, -7,954568, 24,54749
-1,93794, 0,2335546, 25,67968
-1,970477, -3,995345, 25,49677
-1,945651, -7,474294, 25,90289
-1,502415, -8,079212, 25,16077
-2,756219, 5,55802, 25,84766
-2,049881, 8,553089, 23,94908
-2,88684, 7,752481, 23,76
-2,375511, 8,560105, 23,78311
-2,653846, 7,60503, 23,61273
*
-0,9257089, -0,2760907, 25,89146
-1,015224, 2,803666, 25,71691
-1,071816, 5,803819, 25,47497
-1,237664, 7,164626, 25,11179
-2,638618, 4,703413, 26,08788
-2,922326, 2,416047, 26,86239
-3,404369, 0,7593321, 25,81606
-3,587545, 0,0834612, 25,37534
0,2174825, 4,711519, 25,01083
1,104877, 2,515531, 24,99685
1,306803, 2,474639, 23,09083
1,269105, 2,880902, 22,11663
-1,631245, -0,3208447, 25,67008
-2,26713, -3,687915, 25,16061
-2,599192, -7,152302, 25,81
-2,496087, -7,979012, 25,03838
-0,2035437, -0,2314609, 25,39445
0,9439096, -3,453223, 25,32819
1,97318, -7,086211, 25,95464
1,663217, -7,373478, 24,86769
-1,061753, 5,06649, 25,55411
-3,869019, -0,3996971, 24,95049
-3,785873, 0,3654656, 25,258
1,251445, 3,318872, 21,634
1,040628, 2,866589, 21,75727
*
-1,035839, -0,3235922, 26,25987
-1,147389, 2,804396, 25,8793
-1,204506, 5,830408, 25,40491
-1,260978, 7,146082, 25,20226
-2,657175, 4,664464, 26,13302
-2,58394, 2,39927, 26,9998
-2,602888, 0,4795766, 26,94986
-2,600704, -0,07381096, 26,81996
0,2366322, 4,535609, 24,8024
0,9619479, 2,352253, 24,91903
-0,5512511, 0,6307495, 24,1774
-0,7078058, 0,2735691, 24,19796
-1,599576, -0,3622524, 26,11799
-1,712984, -4,032598, 25,55802
-1,272103, -7,53619, 26,80193
-1,881104, -8,032227, 26,36719
-0,3593502, -0,294851, 25,76727
0,0221889, -4,110716, 25,32763
0,2162738, -7,259761, 25,69763
0,3665161, -8,041992, 24,98047
-1,197546, 5,088726, 25,54333
-2,730852, -0,815714, 26,96572
-2,761929, -0,7771811, 26,91
-1,007263, 0,05329768, 23,75347
-0,8577392, 0,351695, 23,41364
*
-2,2756, -0,08592316, 25,92585
-2,163038, 2,930635, 25,51867
-2,05326, 5,855837, 24,99572
-1,619536, 7,101509, 24,86268
-2,889184, 4,629603, 24,01633
-1,023635, 3,598832, 23,09994
0,1942859, 4,682068, 23,75979
0,4397813, 5,090015, 23,99991
-1,091681, 5,04091, 26,09813
-1,173515, 2,679221, 26,7351
-0,9304897, 0,2284347, 26,44821
-0,9792273, -0,2756469, 26,32333
-2,688747, -0,08148408, 25,09043
-3,125813, -3,980059, 24,8025
-3,310294, -7,268481, 25,07261
-3,075312, -7,98002, 24,22749
-1,815549, -0,08306128, 26,07986
-1,833028, -3,704238, 25,90301
-4,463386, -6,957802, 26,74954
-4,801263, -7,442729, 26,12096
-2,081279, 5,137375, 25,14848
0,7102818, 5,549617, 24,23642
0,7393055, 4,973413, 23,90562
-0,7663078, -0,8449767, 26,17672
-0,6628253, -0,3538287, 26,07412
*
-0,4986283, -0,2386878, 25,56757
-0,717079, 2,892228, 25,19117
-0,8923177, 5,905639, 24,6904
-1,399195, 7,090801, 24,58395
-2,025292, 4,890829, 25,8524
-2,007149, 2,598884, 26,66739
-2,487191, 0,5930027, 26,87715
-2,799716, 0,02846026, 26,83631
0,05365503, 4,589369, 23,84301
-2,211885, 3,760688, 23,09266
-4,61563, 4,032269, 23,32496
-5,104665, 4,309193, 23,37898
-0,9869311, -0,2949617, 25,50198
-0,6286762, -3,477428, 25,58052
2,535632, -6,147066, 26,64526
1,953223, -6,485152, 25,74758
0,03603748, -0,1834042, 24,90091
0,3872872, -3,807277, 24,56748
0,8438588, -7,227104, 24,99676
0,8919913, -7,935855, 24,18414
-0,8527722, 5,165499, 24,83791
-3,032827, -0,5178506, 26,76276
-2,963222, -0,003993092, 26,36074
-5,570833, 4,560491, 23,53634
-5,157509, 4,698438, 23,294
*
-2,865681, -0,1792659, 25,15158
-2,720228, 3,09887, 24,90142
-2,582207, 6,281057, 24,51217
-1,992187, 7,444897, 24,55837
-3,070236, 4,771154, 23,60754
-0,5813282, 4,601573, 23,49151
1,018019, 5,079076, 24,07624
1,34243, 5,419424, 24,88009
-1,515178, 5,257597, 25,63572
-1,508707, 2,907996, 26,31769
-1,16625, 0,4623066, 26,26939
-1,036131, -0,04327834, 26,14829
-3,279467, -0,1097972, 24,45819
